Country Name,Country Code,Indicator Name,Indicator Code,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Lower middle income,LMC,"Population, total",SP.POP.TOTL,1307363461,1338536946,1370554174,1403405869,1437186461,1472000213,1507845249,1544521899,1582199139,1620721765,1659880097,1699641522,1739982872,1780743196,1821764134,1862914881,1905832740,1946835397,1987933397,2028791196,2069485613,2110085677,2150734236,2191409043,2231891456,2272160782,2312488976,2352812601,2393060046,2433405412,2473856010,2514348032,2554924913,2595645346,2636521964,2677558873,2719003012,2760562037,2801879869,2843404367,,2927414098
Lower middle income,LMC,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,17.67,,,16.23,,,14.75,,,12.61,,,12.73,,,11.15,,,10.51,,,9.69,,,8.1,,,7.04,,5.96,5.02,4.55,4.03,,
Lower middle income,LMC,Poverty gap at $3.10 a day (2011 PPP) (%),SI.POV.GAP2,,,,,,,,36.31,,,34.83,,,33.22,,,30.64,,,31.19,,,28.9,,,28.14,,,26.77,,,23.89,,,21.75,,19.39,17.25,16.06,14.78,,
Lower middle income,LMC,Poverty gap at national poverty lines (%),SI.POV.NAGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lower middle income,LMC,"Poverty gap at national poverty lines (%), including noncomparable values",SI.POV.NAGP.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lower middle income,LMC,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,,,,,,,,50.68,,,48.72,,,46.37,,,42.27,,,43.07,,,38.98,,,37.62,,,35.56,,,30.91,,,27.51,,23.5,20.11,18.31,16.35,,
Lower middle income,LMC,Poverty headcount ratio at $3.10 a day (2011 PPP) (% of population),SI.POV.2DAY,,,,,,,,76.37,,,75.54,,,74.23,,,71.76,,,73.04,,,70.53,,,70.06,,,67.86,,,63.31,,,59.43,,55.01,51.24,48.75,46.27,,
Lower middle income,LMC,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lower middle income,LMC,"Poverty headcount ratio at national poverty lines (% of population), including noncomparable values",SI.POV.NAHC.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lower middle income,LMC,Rural poverty gap at national poverty lines (%),SI.POV.RUGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lower middle income,LMC,"Rural poverty gap at national poverty lines (%), including noncomparable values",SI.POV.RUGP.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lower middle income,LMC,Rural poverty headcount ratio at national poverty lines (% of rural population),SI.POV.RUHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lower middle income,LMC,"Rural poverty headcount ratio at national poverty lines (% of rural population), including noncomparable values",SI.POV.RUHC.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lower middle income,LMC,"Survey mean consumption or income per capita, bottom 40% (2011 PPP $ per day)",SI.SPR.PC40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lower middle income,LMC,"Survey mean consumption or income per capita, total population (2011 PPP $ per day)",SI.SPR.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lower middle income,LMC,Urban poverty gap at national poverty lines (%),SI.POV.URGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lower middle income,LMC,"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lower middle income,LMC,Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lower middle income,LMC,"Urban poverty headcount ratio at national poverty lines (% of urban population), including noncomparable values",SI.POV.URHC.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,LUX,"Annualized growth in per capita real survey mean consumption or income, bottom 40% (%)",SI.SPR.PC40.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.6718,,,
Luxembourg,LUX,"Annualized growth in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5417,,,
Luxembourg,LUX,GINI index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.25,31.11,30.96,31.28,32.61,31.53,30.9,32.42,34.79,,,
Luxembourg,LUX,Income share held by fourth 20%,SI.DST.04TH.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.62,22.34,22.38,22.2,22.16,22.99,22.93,23.01,22.76,,,
Luxembourg,LUX,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.74,24.4,24.33,25.09,25.77,24.24,23.81,24.51,26.47,,,
Luxembourg,LUX,Income share held by highest 20%,SI.DST.05TH.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.75,39.53,39.45,39.75,40.78,39.28,38.9,40.01,41.86,,,
Luxembourg,LUX,Income share held by lowest 10%,SI.DST.FRST.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.28,3.07,3.33,3.26,3.13,3.09,3.07,2.97,2.72,,,
Luxembourg,LUX,Income share held by lowest 20%,SI.DST.FRST.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.25,7.98,8.18,8.16,7.75,7.76,7.89,7.52,7.06,,,
Luxembourg,LUX,Income share held by second 20%,SI.DST.02ND.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.16,13.03,12.88,12.88,12.62,12.71,12.92,12.38,11.81,,,
Luxembourg,LUX,Income share held by third 20%,SI.DST.03RD.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.23,17.11,17.1,17.02,16.7,17.26,17.36,17.08,16.51,,,
Luxembourg,LUX,Number of poor at $1.90 a day (2011 PPP) (millions),SI.POV.NOP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,LUX,Number of poor at $3.10 a day (2011 PPP) (millions),SI.POV.NOP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,LUX,"Population, total",SP.POP.TOTL,355050,358950,360731,361358,362007,362856,364150,365225,365525,365622,365998,366706,368355,370750,373450,377100,381850,387000,392175,397475,402925,408625,414225,419450,424700,430475,436300,441525,446175,451630,458095,465158,472637,479993,488650,497783,506953,518347,530946,543360,,569676
Luxembourg,LUX,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,LUX,Poverty gap at $3.10 a day (2011 PPP) (%),SI.POV.GAP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,LUX,Poverty gap at national poverty lines (%),SI.POV.NAGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,LUX,"Poverty gap at national poverty lines (%), including noncomparable values",SI.POV.NAGP.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,LUX,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,LUX,Poverty headcount ratio at $3.10 a day (2011 PPP) (% of population),SI.POV.2DAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,LUX,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,LUX,"Poverty headcount ratio at national poverty lines (% of population), including noncomparable values",SI.POV.NAHC.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,LUX,Rural poverty gap at national poverty lines (%),SI.POV.RUGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,LUX,"Rural poverty gap at national poverty lines (%), including noncomparable values",SI.POV.RUGP.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,LUX,Rural poverty headcount ratio at national poverty lines (% of rural population),SI.POV.RUHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,LUX,"Rural poverty headcount ratio at national poverty lines (% of rural population), including noncomparable values",SI.POV.RUHC.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,LUX,"Survey mean consumption or income per capita, bottom 40% (2011 PPP $ per day)",SI.SPR.PC40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.29,,,,,33.44,,,
Luxembourg,LUX,"Survey mean consumption or income per capita, total population (2011 PPP $ per day)",SI.SPR.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.8,,,,,70.85,,,
Luxembourg,LUX,Urban poverty gap at national poverty lines (%),SI.POV.URGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,LUX,"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,LUX,Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,LUX,"Urban poverty headcount ratio at national poverty lines (% of urban population), including noncomparable values",SI.POV.URHC.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Macedonia, FYR",MKD,"Annualized growth in per capita real survey mean consumption or income, bottom 40% (%)",SI.SPR.PC40.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9785,,
"Macedonia, FYR",MKD,"Annualized growth in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7258,,
"Macedonia, FYR",MKD,GINI index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,,,,,,,,,,,,,28.13,,34.26,,38.51,38.72,38.77,39.31,42.64,,44.05,,,,,,,
"Macedonia, FYR",MKD,Income share held by fourth 20%,SI.DST.04TH.20,,,,,,,,,,,,,,,,,,,,,,,,,22.9,,23.19,,22.39,22.2,22.48,22.88,21.62,,21.03,,,,,,,
"Macedonia, FYR",MKD,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,22.21,,25.87,,29.04,29.36,29.16,28.89,32.18,,34.16,,,,,,,
"Macedonia, FYR",MKD,Income share held by highest 20%,SI.DST.05TH.20,,,,,,,,,,,,,,,,,,,,,,,,,36.82,,40.99,,44.94,45.28,45.1,45.36,48.66,,50.19,,,,,,,
"Macedonia, FYR",MKD,Income share held by lowest 10%,SI.DST.FRST.10,,,,,,,,,,,,,,,,,,,,,,,,,3.37,,2.62,,2.38,2.4,2.35,2.22,1.91,,2.08,,,,,,,
"Macedonia, FYR",MKD,Income share held by lowest 20%,SI.DST.FRST.20,,,,,,,,,,,,,,,,,,,,,,,,,8.47,,6.59,,6.13,6.12,6.08,5.79,5.23,,5.39,,,,,,,
"Macedonia, FYR",MKD,Income share held by second 20%,SI.DST.02ND.20,,,,,,,,,,,,,,,,,,,,,,,,,13.82,,12.22,,10.8,10.82,10.69,10.55,10,,9.52,,,,,,,
"Macedonia, FYR",MKD,Income share held by third 20%,SI.DST.03RD.20,,,,,,,,,,,,,,,,,,,,,,,,,17.98,,17.02,,15.74,15.59,15.65,15.42,14.5,,13.87,,,,,,,
"Macedonia, FYR",MKD,Number of poor at $1.90 a day (2011 PPP) (millions),SI.POV.NOP1,,,,,,,,,,,,,,,,,,,,,,,,,0.01584,,0.10452,,0.026593,0.023345,0.02754,0.028152,0.05453,,0.027398,,,,,,,
"Macedonia, FYR",MKD,Number of poor at $3.10 a day (2011 PPP) (millions),SI.POV.NOP2,,,,,,,,,,,,,,,,,,,,,,,,,0.15246,,0.361599,,0.126063,0.141897,0.132804,0.130764,0.17097,,0.179426,,,,,,,
"Macedonia, FYR",MKD,"Population, total",SP.POP.TOTL,1784395,1803009,1825554,1851068,1877687,1902718,1924194,1941445,1954990,1965488,1974069,1981532,1988401,1994368,1998471,1999338,1996227,1988458,1977033,1964924,1956165,1953544,1958303,1969345,1984242,1999362,2012051,2021585,2028706,2033974,2038444,2042894,2047330,2051427,2055266,2058920,2062443,2065888,2069270,2072543,,2078453
"Macedonia, FYR",MKD,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,1,,0.31,0.24,0.32,0.38,0.56,,0.36,,,,,,,
"Macedonia, FYR",MKD,Poverty gap at $3.10 a day (2011 PPP) (%),SI.POV.GAP2,,,,,,,,,,,,,,,,,,,,,,,,,1.58,,5.27,,1.52,1.48,1.6,1.68,2.44,,2.01,,,,,,,
"Macedonia, FYR",MKD,Poverty gap at national poverty lines (%),SI.POV.NAGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Macedonia, FYR",MKD,"Poverty gap at national poverty lines (%), including noncomparable values",SI.POV.NAGP.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,5.5,5.9,6.2,7.2,,,,,,,,,
"Macedonia, FYR",MKD,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,5.2,,1.31,1.15,1.35,1.38,2.66,,1.33,,,,,,,
"Macedonia, FYR",MKD,Poverty headcount ratio at $3.10 a day (2011 PPP) (% of population),SI.POV.2DAY,,,,,,,,,,,,,,,,,,,,,,,,,7.7,,17.99,,6.21,6.99,6.51,6.41,8.34,,8.71,,,,,,,
"Macedonia, FYR",MKD,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.8,26.2,24.2,22.1,
"Macedonia, FYR",MKD,"Poverty headcount ratio at national poverty lines (% of population), including noncomparable values",SI.POV.NAHC.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.1,19.2,18.5,20.4,19,,,27.3,27.1,26.8,26.2,24.2,22.1,
"Macedonia, FYR",MKD,Rural poverty gap at national poverty lines (%),SI.POV.RUGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Macedonia, FYR",MKD,"Rural poverty gap at national poverty lines (%), including noncomparable values",SI.POV.RUGP.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5.1,6.7,6,7.7,,,,,,,,,
"Macedonia, FYR",MKD,Rural poverty headcount ratio at national poverty lines (% of rural population),SI.POV.RUHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Macedonia, FYR",MKD,"Rural poverty headcount ratio at national poverty lines (% of rural population), including noncomparable values",SI.POV.RUHC.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.7,18.9,20.6,21.2,21.3,,,,,,,,,
"Macedonia, FYR",MKD,"Survey mean consumption or income per capita, bottom 40% (2011 PPP $ per day)",SI.SPR.PC40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.36,,,,4.08,,
"Macedonia, FYR",MKD,"Survey mean consumption or income per capita, total population (2011 PPP $ per day)",SI.SPR.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.46,,,,9.74,,
"Macedonia, FYR",MKD,Urban poverty gap at national poverty lines (%),SI.POV.URGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Macedonia, FYR",MKD,"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,5.9,5.3,6.3,6.9,,,,,,,,,
"Macedonia, FYR",MKD,Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Macedonia, FYR",MKD,"Urban poverty headcount ratio at national poverty lines (% of urban population), including noncomparable values",SI.POV.URHC.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.1,19.4,17.1,19.8,17.7,,,,,,,,,
Madagascar,MDG,"Annualized growth in per capita real survey mean consumption or income, bottom 40% (%)",SI.SPR.PC40.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madagascar,MDG,"Annualized growth in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madagascar,MDG,GINI index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,,,,,,,,45.26,,,,39.47,,38.61,,47.44,,,,38.88,,,,,40.63,,42.65,,,
Madagascar,MDG,Income share held by fourth 20%,SI.DST.04TH.20,,,,,,,,,,,,,,,,,,,,19.6,,,,21.9,,22.58,,20.42,,,,20.51,,,,,20.31,,20.7,,,
Madagascar,MDG,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,37.04,,,,30.15,,28.92,,36.64,,,,31.79,,,,,33.16,,33.49,,,
Madagascar,MDG,Income share held by highest 20%,SI.DST.05TH.20,,,,,,,,,,,,,,,,,,,,51.41,,,,46.04,,45.18,,53.52,,,,46.64,,,,,47.96,,49.42,,,
Madagascar,MDG,Income share held by lowest 10%,SI.DST.FRST.10,,,,,,,,,,,,,,,,,,,,2.01,,,,2.33,,2.48,,1.9,,,,2.8,,,,,2.58,,2.16,,,
Madagascar,MDG,Income share held by lowest 20%,SI.DST.FRST.20,,,,,,,,,,,,,,,,,,,,5.44,,,,6.09,,6.29,,4.87,,,,6.98,,,,,6.5,,5.73,,,
Madagascar,MDG,Income share held by second 20%,SI.DST.02ND.20,,,,,,,,,,,,,,,,,,,,9.77,,,,10.65,,10.62,,8.48,,,,11.08,,,,,10.66,,10.03,,,
Madagascar,MDG,Income share held by third 20%,SI.DST.03RD.20,,,,,,,,,,,,,,,,,,,,13.77,,,,15.32,,15.34,,12.7,,,,14.79,,,,,14.56,,14.13,,,
Madagascar,MDG,Number of poor at $1.90 a day (2011 PPP) (millions),SI.POV.NOP1,,,,,,,,,,,,,,,,,,,,8.767104,,,,9.442037,,9.786238,,11.153632,,,,13.545574,,,,,17.235008,,17.350536,,,
Madagascar,MDG,Number of poor at $3.10 a day (2011 PPP) (millions),SI.POV.NOP2,,,,,,,,,,,,,,,,,,,,11.076432,,,,12.325233,,12.999994,,13.652968,,,,16.435394,,,,,19.585428,,20.165763,,,
Madagascar,MDG,"Population, total",SP.POP.TOTL,7360271,7575757,7799642,8031589,8268902,8507958,8746516,8983494,9220693,9462343,9714342,9981113,10264368,10563491,10877757,11205548,11545782,11898267,12263899,12643864,13039754,13452526,13882646,14329239,14790245,15262817,15744811,16235767,16736029,17245275,17763367,18290394,18826129,19371031,19926798,20495706,21079532,21678867,22293720,22924557,,24235390
Madagascar,MDG,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,30.35,,,,28.12,,27.71,,34.36,,,,31.7,,,,,40.32,,39.23,,,
Madagascar,MDG,Poverty gap at $3.10 a day (2011 PPP) (%),SI.POV.GAP2,,,,,,,,,,,,,,,,,,,,49.68,,,,47.36,,46.54,,51.21,,,,51.82,,,,,58.97,,57.09,,,
Madagascar,MDG,Poverty gap at national poverty lines (%),SI.POV.NAGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.9,,,,32,,,,,33.9,,,,,
Madagascar,MDG,"Poverty gap at national poverty lines (%), including noncomparable values",SI.POV.NAGP.NC,,,,,,,,,,,,,,,,,,,,30.3,,,,33.6,,32.8,,35.9,47.6,,31.6,32,,,,,33.9,,,,,
Madagascar,MDG,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,,,,,,,,,,,,,,,,,,,,69.36,,,,65.89,,64.13,,68.68,,,,74.06,,,,,81.76,,77.84,,,
Madagascar,MDG,Poverty headcount ratio at $3.10 a day (2011 PPP) (% of population),SI.POV.2DAY,,,,,,,,,,,,,,,,,,,,87.63,,,,86.01,,85.19,,84.07,,,,89.86,,,,,92.91,,90.47,,,
Madagascar,MDG,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.8,,,,75,,,,,75.3,,,,,
Madagascar,MDG,"Poverty headcount ratio at national poverty lines (% of population), including noncomparable values",SI.POV.NAHC.NC,,,,,,,,,,,,,,,,,,,,70,,,,73.3,,71.3,,70.8,80.7,,72.1,75,,,,,75.3,,,,,
Madagascar,MDG,Rural poverty gap at national poverty lines (%),SI.POV.RUGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.9,,,,35,,,,,37.5,,,,,
Madagascar,MDG,"Rural poverty gap at national poverty lines (%), including noncomparable values",SI.POV.RUGP.NC,,,,,,,,,,,,,,,,,,,,33.1,,,,34.7,,21.4,,40.9,53,,34.8,35,,,,,37.5,,,,,
Madagascar,MDG,Rural poverty headcount ratio at national poverty lines (% of rural population),SI.POV.RUHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.2,,,,80.6,,,,,81.5,,,,,
Madagascar,MDG,"Rural poverty headcount ratio at national poverty lines (% of rural population), including noncomparable values",SI.POV.RUHC.NC,,,,,,,,,,,,,,,,,,,,74.5,,,,76,,76.7,,78.2,86.4,,77.3,80.6,,,,,81.5,,,,,
Madagascar,MDG,"Survey mean consumption or income per capita, bottom 40% (2011 PPP $ per day)",SI.SPR.PC40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madagascar,MDG,"Survey mean consumption or income per capita, total population (2011 PPP $ per day)",SI.SPR.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madagascar,MDG,Urban poverty gap at national poverty lines (%),SI.POV.URGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.1,,,,21.9,,,,,20.1,,,,,
Madagascar,MDG,"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,,,,,,,,,,,,,,,,,,,,17.5,,,,29.6,,36.1,,19.1,29.3,,20.2,21.9,,,,,20.1,,,,,
Madagascar,MDG,Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.6,,,,55.2,,,,,51.1,,,,,
Madagascar,MDG,"Urban poverty headcount ratio at national poverty lines (% of urban population), including noncomparable values",SI.POV.URHC.NC,,,,,,,,,,,,,,,,,,,,50.1,,,,63.2,,52.1,,45.6,61.4,,53.7,55.2,,,,,51.1,,,,,
Malawi,MWI,"Annualized growth in per capita real survey mean consumption or income, bottom 40% (%)",SI.SPR.PC40.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malawi,MWI,"Annualized growth in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malawi,MWI,GINI index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,,,,,,,,,,,,65.76,,,,,,,39.87,,,,,,46.12,,,,,
Malawi,MWI,Income share held by fourth 20%,SI.DST.04TH.20,,,,,,,,,,,,,,,,,,,,,,,,11.75,,,,,,,20.34,,,,,,19.75,,,,,
Malawi,MWI,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,61.49,,,,,,,32.83,,,,,,37.53,,,,,
Malawi,MWI,Income share held by highest 20%,SI.DST.05TH.20,,,,,,,,,,,,,,,,,,,,,,,,70.27,,,,,,,47.49,,,,,,52.37,,,,,
Malawi,MWI,Income share held by lowest 10%,SI.DST.FRST.10,,,,,,,,,,,,,,,,,,,,,,,,1.55,,,,,,,2.89,,,,,,2.17,,,,,
Malawi,MWI,Income share held by lowest 20%,SI.DST.FRST.20,,,,,,,,,,,,,,,,,,,,,,,,3.85,,,,,,,6.94,,,,,,5.45,,,,,
Malawi,MWI,Income share held by second 20%,SI.DST.02ND.20,,,,,,,,,,,,,,,,,,,,,,,,5.99,,,,,,,10.7,,,,,,9.19,,,,,
Malawi,MWI,Income share held by third 20%,SI.DST.03RD.20,,,,,,,,,,,,,,,,,,,,,,,,8.14,,,,,,,14.53,,,,,,13.25,,,,,
Malawi,MWI,Number of poor at $1.90 a day (2011 PPP) (millions),SI.POV.NOP1,,,,,,,,,,,,,,,,,,,,,,,,6.719328,,,,,,,9.137483,,,,,,10.473407,,,,,
Malawi,MWI,Number of poor at $3.10 a day (2011 PPP) (millions),SI.POV.NOP2,,,,,,,,,,,,,,,,,,,,,,,,8.88624,,,,,,,11.177687,,,,,,12.944428,,,,,
Malawi,MWI,"Population, total",SP.POP.TOTL,5141138,5292816,5454839,5627788,5807170,5986639,6163225,6327344,6483571,6659453,6892527,7205635,7617137,8108484,8620942,9073088,9408998,9604199,9682918,9697635,9725612,9822812,10006767,10260421,10563554,10882543,11193230,11491824,11788731,12090476,12407618,12747846,13112383,13498377,13904671,14329056,14769824,15226813,15700436,16190126,,17215232
Malawi,MWI,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,24.92,,,,,,,31.68,,,,,,33.29,,,,,
Malawi,MWI,Poverty gap at $3.10 a day (2011 PPP) (%),SI.POV.GAP2,,,,,,,,,,,,,,,,,,,,,,,,44.59,,,,,,,51.73,,,,,,51.75,,,,,
Malawi,MWI,Poverty gap at national poverty lines (%),SI.POV.NAGP,,,,,,,,,,,,,,,,,,,,,,,,23.4,,,,,,,17.8,,,,,,18.9,,,,,
Malawi,MWI,"Poverty gap at national poverty lines (%), including noncomparable values",SI.POV.NAGP.NC,,,,,,,,,,,,,,,,,,,,,,,,23.4,,,,,,,17.8,,,,,,18.9,,,,,
Malawi,MWI,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,,,,,,,,,,,,,,,,,,,,,,,,63.63,,,,,,,73.63,,,,,,70.91,,,,,
Malawi,MWI,Poverty headcount ratio at $3.10 a day (2011 PPP) (% of population),SI.POV.2DAY,,,,,,,,,,,,,,,,,,,,,,,,84.15,,,,,,,90.07,,,,,,87.64,,,,,
Malawi,MWI,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,,,,,,,,,,,,,,,,,,,,,,,,65.3,,,,,,,52.4,,,,,,50.7,,,,,
Malawi,MWI,"Poverty headcount ratio at national poverty lines (% of population), including noncomparable values",SI.POV.NAHC.NC,,,,,,,,,,,,,,,,,,,,,,,,65.3,,,,,,,52.4,,,,,,50.7,,,,,
